candidate_id,signal_id,timestamp_jst,candidate_type,active_primary_action,side,entry_mode,entry_price,stop_price,tp1_price,tp2_price,outcome,entry_reached_time,first_exit_time,first_exit_reason,mfe_price,mae_price,mfe_r,mae_r,notes,source_signal_id,candidate_status,entry_zone_low,entry_zone_high,stop_loss,tp1,tp2,rr_current_tp1,rr_current_tp2,rr_zone_mid_tp1,rr_zone_mid_tp2,market_entry_status,limit_entry_status,counter_scalp_status,breakout_status,active_subject_label,active_headline,next_condition
20260710_150500:long:counter_scalp,20260710_150500,2026-07-11T00:05:00.672704+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,63892.2,63555.30,64383.76,64779.98,tp1_first,2026-07-11T00:30:00+09:00,2026-07-11T23:15:00+09:00,tp1,539.20,271.40,1.6005,0.8056,,20260710_150500,conditional,63873.12,63957.88,63555.3,64383.76,64779.98,1.46,2.64,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"63,873-63,958 へ押し、15分足で反発継続なら候補"
20260710_150500:short:limit_retest,20260710_150500,2026-07-11T00:05:00.672704+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,63975.5,64382.20,63446.79,62999.42,sl_first,2026-07-11T00:15:00+09:00,2026-07-11T23:15:00+09:00,sl,354.70,455.90,0.8721,1.1210,,20260710_150500,allowed,63886.62,64064.38,64382.2,63446.79,62999.42,0.91,1.82,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"63,887-64,064 へ戻り、15分足で再失速するなら候補"
20260710_170500:long:limit_retest,20260710_170500,2026-07-11T02:05:00.990693+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64099.35,63718.09,64594.99,65014.37,sl_first,2026-07-11T04:30:00+09:00,2026-07-11T05:15:00+09:00,sl,0.00,478.55,0.0000,1.2552,,20260710_170500,allowed,64028.95,64169.75,63718.09,64594.99,65014.37,1.19,2.23,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,029-64,170 へ押し、15分足で反発継続なら候補"
20260710_170500:short:counter_scalp,20260710_170500,2026-07-11T02:05:00.990693+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64118.9,64580.71,63677.94,63246.18,timeout,2026-07-11T07:15:00+09:00,2026-07-12T02:05:00.990693+09:00,timeout,355.50,370.60,0.7698,0.8025,,20260710_170500,conditional,64106.55,64269.85,64580.71,63677.94,63246.18,0.95,1.89,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,107-64,270 へ戻り、15分足で再失速するなら候補"
20260710_190500:long:limit_retest,20260710_190500,2026-07-11T04:05:00.827245+09:00,limit_retest,ACTIVE_LIMIT_RETEST,long,limit,63787.05,63470.48,64198.59,64546.82,tp1_first,2026-07-11T04:15:00+09:00,2026-07-11T10:15:00+09:00,tp1,492.45,166.25,1.5556,0.5252,,20260710_190500,allowed,63736.0,63838.1,63470.48,64198.59,64546.82,1.26,2.35,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち,上方向優勢。ただし成行ロング不可。押し目買い待ち。,"63,736-63,838 へ押し、15分足で反発継続なら候補"
20260710_200500:long:counter_scalp,20260710_200500,2026-07-11T05:05:00.823646+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,63907.2,63623.96,64284.16,64599.91,sl_first,2026-07-11T05:15:00+09:00,2026-07-11T05:15:00+09:00,sl,0.00,286.40,0.0000,1.0112,,20260710_200500,conditional,63877.23,63944.77,63623.96,64284.16,64599.91,1.33,2.45,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"63,877-63,945 へ押し、15分足で反発継続なら候補"
20260710_200500:short:limit_retest,20260710_200500,2026-07-11T05:05:00.823646+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,63984.85,64276.74,63605.39,63268.67,sl_first,2026-07-11T06:00:00+09:00,2026-07-11T10:15:00+09:00,sl,171.25,294.65,0.5867,1.0095,,20260710_200500,allowed,63946.23,64023.47,64276.74,63605.39,63268.67,0.82,1.73,1.3,2.45,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"63,946-64,023 へ戻り、15分足で再失速するなら候補"
20260710_210500:long:limit_retest,20260710_210500,2026-07-11T06:05:00.688162+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63761.65,63442.72,64176.26,64527.08,tp1_first,2026-07-12T00:30:00+09:00,2026-07-12T00:30:00+09:00,tp1,667.95,0.00,2.0943,0.0000,,20260710_210500,allowed,63687.91,63835.39,63442.72,64176.26,64527.08,0.94,1.87,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,688-63,835 へ押し、15分足で反発継続なら候補"
20260710_210500:short:counter_scalp,20260710_210500,2026-07-11T06:05:00.688162+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,63820.0,64307.78,63611.27,63267.59,sl_first,2026-07-11T06:15:00+09:00,2026-07-11T23:15:00+09:00,sl,0.00,611.40,0.0000,1.2534,,20260710_210500,conditional,63947.31,64062.59,64307.78,63611.27,63267.59,0.43,1.13,1.3,2.43,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,947-64,063 へ戻り、15分足で再失速するなら候補"
20260710_220500:long:limit_retest,20260710_220500,2026-07-11T07:05:00.437933+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63911.0,63658.97,64238.63,64515.86,tp1_first,2026-07-12T00:30:00+09:00,2026-07-12T00:30:00+09:00,tp1,518.60,147.60,2.0577,0.5856,,20260710_220500,allowed,63879.04,63942.96,63658.97,64238.63,64515.86,0.76,1.61,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,879-63,943 へ押し、15分足で反発継続なら候補"
20260710_220500:short:counter_scalp,20260710_220500,2026-07-11T07:05:00.437933+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,63987.7,64281.98,63644.84,63266.52,sl_first,2026-07-11T07:15:00+09:00,2026-07-11T23:15:00+09:00,sl,37.60,443.70,0.1278,1.5077,,20260710_220500,conditional,63948.01,64061.91,64281.98,63644.84,63266.52,1.17,2.45,1.3,2.67,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,948-64,062 へ戻り、15分足で再失速するなら候補"
20260710_230500:long:limit_retest,20260710_230500,2026-07-11T08:05:00.098010+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63932.01,63683.11,64255.58,64529.37,tp1_first,2026-07-11T10:30:00+09:00,2026-07-11T17:30:00+09:00,tp1,346.39,0.00,1.3917,0.0000,,20260710_230500,allowed,63879.04,63984.98,63683.11,64255.58,64529.37,0.41,1.08,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,879-63,985 へ押し、15分足で反発継続なら候補"
20260710_230500:short:counter_scalp,20260710_230500,2026-07-11T08:05:00.098010+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64089.8,64306.47,63782.14,63531.37,sl_first,2026-07-11T08:15:00+09:00,2026-07-11T23:15:00+09:00,sl,139.70,341.60,0.6448,1.5766,,20260710_230500,conditional,64046.46,64110.54,64306.47,63782.14,63531.37,1.42,2.58,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,046-64,111 へ戻り、15分足で再失速するなら候補"
20260711_000500:long:limit_retest,20260711_000500,2026-07-11T09:05:00.525081+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64128.3,63919.11,64400.24,64630.35,tp1_first,2026-07-11T09:15:00+09:00,2026-07-11T23:15:00+09:00,tp1,303.10,178.20,1.4489,0.8519,,20260711_000500,allowed,64096.24,64160.36,63919.11,64400.24,64630.35,1.29,2.38,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,096-64,160 へ押し、15分足で反発継続なら候補"
20260711_000500:short:counter_scalp,20260711_000500,2026-07-11T09:05:00.525081+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64129.5,64437.64,63901.56,63645.17,sl_first,2026-07-11T10:15:00+09:00,2026-07-11T23:30:00+09:00,sl,179.40,360.00,0.5822,1.1683,,20260711_000500,conditional,64148.61,64260.51,64437.64,63901.56,63645.17,0.74,1.57,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,149-64,261 へ戻り、15分足で再失速するなら候補"
20260711_010500:long:limit_retest,20260711_010500,2026-07-11T10:05:00.815698+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,63995.1,63790.91,64260.55,64485.16,tp1_first,2026-07-11T10:30:00+09:00,2026-07-11T17:30:00+09:00,tp1,283.30,45.00,1.3874,0.2204,,20260711_010500,allowed,63957.21,64033.0,63790.91,64260.55,64485.16,0.57,1.33,1.3,2.4,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,957-64,033 へ押し、15分足で反発継続なら候補"
20260711_010500:short:counter_scalp,20260711_010500,2026-07-11T10:05:00.815698+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64089.5,64276.84,63820.66,63602.49,sl_first,2026-07-11T10:15:00+09:00,2026-07-11T10:15:00+09:00,sl,0.00,190.00,0.0000,1.0142,,20260711_010500,conditional,64046.46,64110.54,64276.84,63820.66,63602.49,1.44,2.6,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,046-64,111 へ戻り、15分足で再失速するなら候補"
20260711_020500:long:counter_scalp,20260711_020500,2026-07-11T11:05:00.998907+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,63979.2,63694.91,64295.46,64582.68,tp1_first,2026-07-11T11:15:00+09:00,2026-07-11T23:15:00+09:00,tp1,452.20,9.20,1.5906,0.0324,,20260711_020500,conditional,63879.04,64033.0,63694.91,64295.46,64582.68,1.11,2.12,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"63,879-64,033 へ押し、15分足で反発継続なら候補"
20260711_020500:short:limit_retest,20260711_020500,2026-07-11T11:05:00.998907+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,64007.91,64246.04,63698.34,63436.40,sl_first,2026-07-11T11:15:00+09:00,2026-07-11T15:15:00+09:00,sl,37.91,240.39,0.1592,1.0095,,20260711_020500,allowed,63953.91,64061.91,64246.04,63698.34,63436.4,1.05,2.03,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"63,954-64,062 へ戻り、15分足で再失速するなら候補"
20260711_030500:long:counter_scalp,20260711_030500,2026-07-11T12:05:00.070270+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,conditional,64130.5,63790.63,64260.92,64485.84,ambiguous,2026-07-12T00:30:00+09:00,2026-07-12T00:30:00+09:00,ambiguous,299.10,367.10,0.8800,1.0801,,20260711_030500,conditional,63957.21,64033.0,63790.63,64260.92,64485.84,0.38,1.05,1.3,2.4,blocked,allowed,conditional,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"63,957-64,033 へ押し、15分足で反発継続なら候補"
20260711_030500:short:limit_retest,20260711_030500,2026-07-11T12:05:00.070270+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,limit,64202.66,64427.09,63910.90,63664.03,sl_first,2026-07-11T12:15:00+09:00,2026-07-11T23:15:00+09:00,sl,165.26,228.74,0.7364,1.0192,,20260711_030500,allowed,64144.81,64260.51,64427.09,63910.9,63664.03,0.74,1.57,1.3,2.4,blocked,allowed,blocked,blocked,戻り売り待ち・短期反発注意,下方向優勢。ただし成行ショート不可。戻り売り待ち。現値は短期反発帯。,"64,145-64,261 へ戻り、15分足で再失速するなら候補"
20260711_040500:long:limit_retest,20260711_040500,2026-07-11T13:05:00.142216+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64013.32,63802.82,64286.96,64547.81,tp1_first,2026-07-11T13:15:00+09:00,2026-07-11T23:15:00+09:00,tp1,418.08,0.00,1.9861,0.0000,,20260711_040500,allowed,63957.21,64069.42,63802.82,64286.96,64547.81,0.54,1.37,1.3,2.54,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"63,957-64,069 へ押し、15分足で反発継続なら候補"
20260711_040500:short:counter_scalp,20260711_040500,2026-07-11T13:05:00.142216+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64117.3,64414.90,63916.52,63678.17,sl_first,2026-07-11T13:15:00+09:00,2026-07-11T23:15:00+09:00,sl,71.00,314.10,0.2386,1.0554,,20260711_040500,conditional,64135.92,64260.51,64414.9,63916.52,63678.17,0.67,1.48,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,261 へ戻り、15分足で再失速するなら候補"
20260711_060500:long:limit_retest,20260711_060500,2026-07-11T15:05:00.067825+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64061.31,63873.12,64305.96,64645.86,tp1_first,2026-07-11T19:30:00+09:00,2026-07-11T23:15:00+09:00,tp1,370.09,0.00,1.9666,0.0000,,20260711_060500,allowed,64005.38,64117.24,63873.12,64305.96,64645.86,0.61,1.88,1.3,3.11,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,005-64,117 へ押し、15分足で反発継続なら候補"
20260711_060500:short:counter_scalp,20260711_060500,2026-07-11T15:05:00.067825+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64141.6,64392.77,63945.29,63731.27,sl_first,2026-07-11T15:15:00+09:00,2026-07-11T23:15:00+09:00,sl,31.10,289.80,0.1238,1.1538,,20260711_060500,conditional,64135.92,64260.51,64392.77,63945.29,63731.27,0.78,1.63,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,261 へ戻り、15分足で再失速するなら候補"
20260711_070500:long:limit_retest,20260711_070500,2026-07-11T16:05:00.784323+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64088.76,63927.79,64298.01,64645.86,tp1_first,2026-07-11T16:45:00+09:00,2026-07-11T23:15:00+09:00,tp1,342.64,0.00,2.1286,0.0000,,20260711_070500,allowed,64053.16,64124.35,63927.79,64298.01,64645.86,0.43,1.77,1.3,3.46,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,053-64,124 へ押し、15分足で反発継続なら候補"
20260711_070500:short:counter_scalp,20260711_070500,2026-07-11T16:05:00.784323+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64186.6,64360.77,63958.02,63765.39,sl_first,2026-07-11T16:15:00+09:00,2026-07-11T23:15:00+09:00,sl,76.10,244.80,0.4369,1.4055,,20260711_070500,conditional,64135.92,64235.4,64360.77,63958.02,63765.39,1.31,2.42,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,235 へ戻り、15分足で再失速するなら候補"
20260711_080500:long:limit_retest,20260711_080500,2026-07-11T17:05:00.538630+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64141.5,63996.51,64329.99,64645.86,tp1_first,2026-07-11T18:30:00+09:00,2026-07-11T23:15:00+09:00,tp1,289.90,31.00,1.9994,0.2138,,20260711_080500,allowed,64109.43,64173.57,63996.51,64329.99,64645.86,1.45,3.77,1.3,3.48,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_080500:short:counter_scalp,20260711_080500,2026-07-11T17:05:00.538630+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64132.7,64343.72,63974.89,63798.49,sl_first,2026-07-11T17:15:00+09:00,2026-07-11T23:15:00+09:00,sl,22.20,298.70,0.1052,1.4155,,20260711_080500,conditional,64135.92,64230.8,64343.72,63974.89,63798.49,0.75,1.58,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,231 へ戻り、15分足で再失速するなら候補"
20260711_090500:long:limit_retest,20260711_090500,2026-07-11T18:05:00.742919+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64141.5,64000.19,64325.20,64645.86,tp1_first,2026-07-11T18:30:00+09:00,2026-07-11T23:15:00+09:00,tp1,289.90,31.00,2.0515,0.2194,,20260711_090500,allowed,64109.43,64173.57,64000.19,64325.2,64645.86,0.36,1.7,1.3,3.57,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_090500:short:counter_scalp,20260711_090500,2026-07-11T18:05:00.742919+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64239.6,64389.66,64036.60,63867.75,sl_first,2026-07-11T18:15:00+09:00,2026-07-11T23:15:00+09:00,sl,129.10,191.80,0.8603,1.2782,,20260711_090500,conditional,64191.89,64280.42,64389.66,64036.6,63867.75,1.35,2.48,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,192-64,280 へ戻り、15分足で再失速するなら候補"
20260711_100500:long:limit_retest,20260711_100500,2026-07-11T19:05:00.254553+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64141.5,64003.19,64321.30,64645.86,tp1_first,2026-07-11T19:15:00+09:00,2026-07-11T23:15:00+09:00,tp1,289.90,31.00,2.0960,0.2241,,20260711_100500,allowed,64109.43,64173.57,64003.19,64321.3,64645.86,1.27,3.59,1.3,3.65,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_100500:short:counter_scalp,20260711_100500,2026-07-11T19:05:00.254553+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64143.1,64337.04,63983.58,63804.99,sl_first,2026-07-11T19:15:00+09:00,2026-07-11T23:15:00+09:00,sl,32.60,288.30,0.1681,1.4865,,20260711_100500,conditional,64135.92,64230.8,64337.04,63983.58,63804.99,0.82,1.74,1.3,2.46,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,231 へ戻り、15分足で再失速するなら候補"
20260711_110500:long:limit_retest,20260711_110500,2026-07-11T20:05:00.140000+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64141.5,64009.98,64312.47,64645.86,tp1_first,2026-07-11T20:15:00+09:00,2026-07-11T23:15:00+09:00,tp1,289.90,29.50,2.2042,0.2243,,20260711_110500,allowed,64109.43,64173.57,64009.98,64312.47,64645.86,0.97,3.13,1.3,3.83,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_110500:short:counter_scalp,20260711_110500,2026-07-11T20:05:00.140000+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64163.9,64330.25,63992.41,63830.83,sl_first,2026-07-11T20:15:00+09:00,2026-07-11T23:15:00+09:00,sl,51.90,267.50,0.3120,1.6081,,20260711_110500,conditional,64135.92,64230.8,64330.25,63992.41,63830.83,1.03,2.0,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,231 へ戻り、15分足で再失速するなら候補"
20260711_120500:long:limit_retest,20260711_120500,2026-07-11T21:05:00.901030+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64141.5,64021.14,64297.97,64645.86,tp1_first,2026-07-11T21:15:00+09:00,2026-07-11T23:15:00+09:00,tp1,289.90,29.50,2.4086,0.2451,,20260711_120500,allowed,64109.43,64173.57,64021.14,64297.97,64645.86,0.79,3.03,1.3,4.19,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_120500:short:counter_scalp,20260711_120500,2026-07-11T21:05:00.901030+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64176.0,64319.09,64006.91,63857.60,sl_first,2026-07-11T21:15:00+09:00,2026-07-11T23:15:00+09:00,sl,64.00,255.40,0.4473,1.7849,,20260711_120500,conditional,64135.92,64230.8,64319.09,64006.91,63857.6,1.18,2.23,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,231 へ戻り、15分足で再失速するなら候補"
20260711_130500:long:limit_retest,20260711_130500,2026-07-11T22:05:00.857848+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64141.5,64021.95,64296.92,64645.86,tp1_first,2026-07-11T22:15:00+09:00,2026-07-11T23:15:00+09:00,tp1,289.90,0.00,2.4249,0.0000,,20260711_130500,allowed,64109.43,64173.57,64021.95,64296.92,64645.86,0.88,3.25,1.3,4.22,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_130500:short:counter_scalp,20260711_130500,2026-07-11T22:05:00.857848+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64168.6,64326.88,64006.67,63853.53,sl_first,2026-07-11T22:15:00+09:00,2026-07-11T23:15:00+09:00,sl,24.20,262.80,0.1529,1.6603,,20260711_130500,conditional,64135.92,64239.4,64326.88,64006.67,63853.53,1.02,1.99,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,239 へ戻り、15分足で再失速するなら候補"
20260711_140500:long:limit_retest,20260711_140500,2026-07-11T23:05:00.408670+09:00,limit_retest,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,long,limit,64141.5,64025.51,64292.28,64645.86,ambiguous,2026-07-12T00:30:00+09:00,2026-07-12T00:30:00+09:00,ambiguous,288.10,378.10,2.4838,3.2598,,20260711_140500,allowed,64109.43,64173.57,64025.51,64292.28,64645.86,0.42,2.29,1.3,4.35,blocked,allowed,blocked,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
20260711_140500:short:counter_scalp,20260711_140500,2026-07-11T23:05:00.408670+09:00,counter_scalp,ACTIVE_LIMIT_RETEST+ACTIVE_COUNTER_SCALP,short,conditional,64214.0,64323.32,64011.30,63862.08,sl_first,2026-07-11T23:15:00+09:00,2026-07-11T23:15:00+09:00,sl,0.00,217.40,0.0000,1.9887,,20260711_140500,conditional,64135.92,64239.4,64323.32,64011.3,63862.08,1.85,3.22,1.3,2.4,blocked,allowed,conditional,blocked,押し目買い待ち・短期反落注意,上方向優勢。ただし成行ロング不可。押し目買い待ち。現値は短期反落帯。,"64,136-64,239 へ戻り、15分足で再失速するなら候補"
20260711_150500:long:limit_retest,20260711_150500,2026-07-12T00:05:00.797940+09:00,limit_retest,ACTIVE_LIMIT_RETEST,long,limit,64141.5,64003.13,64321.38,64645.86,ambiguous,2026-07-12T00:30:00+09:00,2026-07-12T00:30:00+09:00,ambiguous,288.10,378.10,2.0821,2.7325,,20260711_150500,allowed,64109.43,64173.57,64003.13,64321.38,64645.86,0.0,1.02,1.3,3.65,blocked,allowed,blocked,blocked,押し目買い待ち,上方向優勢。ただし成行ロング不可。押し目買い待ち。,"64,109-64,174 へ押し、15分足で反発継続なら候補"
