signal_id,timestamp_jst,current_price,bias,market_regime,transition_direction,primary_setup_side,primary_setup_status,confidence_direction_shadow,confidence_execution_shadow,confidence_wait_shadow,prelabel,trade_execution_gate,trade_execution_blockers,phase1b_lite_gate,phase1b_lite_type,phase1b_lite_reasons,opportunity_gate,opportunity_type,opportunity_reasons,signal_tier,data_quality_flag,no_trade_flags,warning_flags,risk_flags,long_rr,short_rr,trend_flip_state,active_level_role,level_flip_state,failed_breakout_state,nearest_major_support,nearest_major_resistance
20260710_030500,2026-07-10T12:05:00.806668+09:00,63935.1,long,transition,up,long,invalid,57.0,24.0,57.6,RISKY_ENTRY,blocked,"[""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready""]",blocked,blocked,"[""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch""]",blocked,blocked,"[""setup_status_not_watch_or_ready""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"lower_liquidity_close,sweep_incomplete,resistance_to_support_retest_confirmed,resistance_to_support_flip,long_into_major_resistance,trend_flip_early_down,major_resistance_rejection,failed_breakout_down_reversal",1.3,1.95,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 63187.57, ""high"": 63282.23, ""mid"": 63234.9, ""kind"": ""support"", ""source"": ""4h"", ""sources"": [""4h""], ""confluence_count"": 1, ""strength"": 49.5, ""reaction_count"": 12, ""wick_rejections"": 12, ""volume_touches"": 14, ""last_touch_age"": 0, ""distance_from_price"": 652.87, ""distance_atr"": 3.4485}","{""low"": 63803.57, ""high"": 63976.33, ""mid"": 63889.95, ""kind"": ""resistance"", ""source"": ""1h"", ""sources"": [""1h"", ""15m""], ""confluence_count"": 2, ""strength"": 81.75, ""reaction_count"": 17, ""wick_rejections"": 22, ""volume_touches"": 27, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_050500,2026-07-10T14:05:00.144169+09:00,64019.3,long,range,,long,watch,24.0,17.0,84.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:orderbook_ask_heavy"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,resistance_to_support_retest_confirmed,resistance_to_support_flip,long_into_major_resistance,trend_flip_early_down,major_resistance_rejection,failed_breakout_down_reversal,long_reversal_risk",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 63745.52, ""high"": 63832.48, ""mid"": 63789.0, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 42.98, ""reaction_count"": 9, ""wick_rejections"": 7, ""volume_touches"": 23, ""last_touch_age"": 1, ""distance_from_price"": 186.82, ""distance_atr"": 1.0742}","{""low"": 63942.42, ""high"": 64065.48, ""mid"": 64003.95, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""4h"", ""15m""], ""confluence_count"": 2, ""strength"": 75.5, ""reaction_count"": 17, ""wick_rejections"": 21, ""volume_touches"": 19, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_060500,2026-07-10T15:05:00.264965+09:00,64090.0,long,range,,long,watch,44.0,22.0,76.8,SWEEP_WAIT,blocked,"[""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:orderbook_ask_heavy"", ""direction_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait+suppress_trend_flip_up_strong""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",,"lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,resistance_to_support_retest_confirmed,long_into_major_resistance,trend_flip_confirmed_up,resistance_to_support_flip",1.3,1.3,confirmed_up,support,resistance_to_support_confirmed,,"{""low"": 63874.73, ""high"": 63956.27, ""mid"": 63915.5, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 32.23, ""reaction_count"": 8, ""wick_rejections"": 5, ""volume_touches"": 14, ""last_touch_age"": 1, ""distance_from_price"": 133.73, ""distance_atr"": 0.8199}","{""low"": 64107.23, ""high"": 64269.17, ""mid"": 64188.2, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h"", ""1h""], ""confluence_count"": 3, ""strength"": 90.96, ""reaction_count"": 17, ""wick_rejections"": 30, ""volume_touches"": 20, ""last_touch_age"": 0, ""distance_from_price"": 17.23, ""distance_atr"": 0.1056}"
20260710_080500,2026-07-10T17:05:00.804297+09:00,63956.2,long,range,,long,watch,61.0,26.0,54.4,SWEEP_WAIT,blocked,"[""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""not_confidence_watch_learning"", ""required_risk_flags_missing""]",blocked,blocked,"[""entry_recheck_required_trend_flip_up""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"ask_wall_close,lower_liquidity_close,resistance_to_support_retest_confirmed,short_into_major_support,trend_flip_confirmed_up,resistance_to_support_flip,long_into_major_resistance",1.3,1.3,confirmed_up,support,resistance_to_support_confirmed,,"{""low"": 63880.74, ""high"": 63950.26, ""mid"": 63915.5, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 35.25, ""reaction_count"": 8, ""wick_rejections"": 8, ""volume_touches"": 13, ""last_touch_age"": 0, ""distance_from_price"": 5.94, ""distance_atr"": 0.0427}","{""low"": 63894.24, ""high"": 64056.76, ""mid"": 63975.5, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h""], ""confluence_count"": 2, ""strength"": 164.38, ""reaction_count"": 31, ""wick_rejections"": 56, ""volume_touches"": 42, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_090500,2026-07-10T18:05:00.162776+09:00,64213.1,long,range,,long,watch,60.0,17.0,84.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:orderbook_ask_heavy"", ""execution_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait+suppress_trend_flip_up_strong""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,resistance_to_support_retest_confirmed,long_into_major_resistance,trend_flip_confirmed_up,resistance_to_support_flip",1.3,1.3,confirmed_up,support,resistance_to_support_confirmed,,"{""low"": 63876.79, ""high"": 63954.21, ""mid"": 63915.5, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 35.94, ""reaction_count"": 8, ""wick_rejections"": 8, ""volume_touches"": 14, ""last_touch_age"": 3, ""distance_from_price"": 258.89, ""distance_atr"": 1.6719}","{""low"": 64109.29, ""high"": 64267.11, ""mid"": 64188.2, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""1h"", ""4h""], ""confluence_count"": 3, ""strength"": 159.44, ""reaction_count"": 30, ""wick_rejections"": 53, ""volume_touches"": 34, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_100500,2026-07-10T19:05:00.333612+09:00,64360.4,long,range,,long,watch,47.0,22.0,84.8,SWEEP_WAIT,blocked,"[""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:orderbook_ask_heavy"", ""direction_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,resistance_to_support_retest_confirmed,resistance_to_support_flip,long_into_major_resistance,trend_flip_early_down,major_resistance_rejection,failed_breakout_down_reversal,long_reversal_risk",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 64032.28, ""high"": 64108.52, ""mid"": 64070.4, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 22.94, ""reaction_count"": 5, ""wick_rejections"": 6, ""volume_touches"": 6, ""last_touch_age"": 3, ""distance_from_price"": 251.88, ""distance_atr"": 1.6519}","{""low"": 64341.88, ""high"": 64418.12, ""mid"": 64380.0, ""kind"": ""resistance"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 14.0, ""reaction_count"": 2, ""wick_rejections"": 3, ""volume_touches"": 5, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_110500,2026-07-10T20:05:00.062924+09:00,64374.1,long,range,,long,watch,47.0,12.0,92.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""wait_above_lite_max""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait"", ""wait_shadow_extreme""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"ask_wall_close,lower_liquidity_close,sweep_incomplete,resistance_to_support_retest_confirmed,short_into_major_support,resistance_to_support_flip,long_into_major_resistance,trend_flip_early_down,major_resistance_rejection,failed_breakout_down_reversal,long_reversal_risk",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 64208.22, ""high"": 64280.98, ""mid"": 64244.6, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 18.21, ""reaction_count"": 4, ""wick_rejections"": 4, ""volume_touches"": 5, ""last_touch_age"": 2, ""distance_from_price"": 93.12, ""distance_atr"": 0.6398}","{""low"": 64343.62, ""high"": 64416.38, ""mid"": 64380.0, ""kind"": ""resistance"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 14.0, ""reaction_count"": 2, ""wick_rejections"": 3, ""volume_touches"": 5, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_120500,2026-07-10T21:05:00.332840+09:00,64394.1,long,range,,long,watch,47.0,9.0,97.6,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:orderbook_ask_heavy"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""wait_above_lite_max""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait"", ""wait_shadow_extreme""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"cvd_bearish_divergence,lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,resistance_to_support_retest_confirmed,resistance_to_support_flip,long_into_major_resistance,trend_flip_early_down,major_resistance_rejection,failed_breakout_down_reversal,long_reversal_risk",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 64211.46, ""high"": 64277.74, ""mid"": 64244.6, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 16.88, ""reaction_count"": 4, ""wick_rejections"": 3, ""volume_touches"": 5, ""last_touch_age"": 6, ""distance_from_price"": 116.36, ""distance_atr"": 0.8778}","{""low"": 64346.86, ""high"": 64413.14, ""mid"": 64380.0, ""kind"": ""resistance"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 15.25, ""reaction_count"": 2, ""wick_rejections"": 4, ""volume_touches"": 5, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_140501,2026-07-10T23:05:01.000450+09:00,64454.6,long,range,,long,invalid,52.0,19.0,81.6,RISKY_ENTRY,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""direction_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait"", ""setup_status_not_watch_or_ready""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"lower_liquidity_close,sweep_incomplete,resistance_to_support_retest_confirmed,resistance_to_support_flip,long_into_major_resistance,failed_breakout_down_reversal,short_into_major_support,major_resistance_rejection,trend_flip_early_down",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 64203.57, ""high"": 64338.93, ""mid"": 64271.25, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 38.71, ""reaction_count"": 9, ""wick_rejections"": 8, ""volume_touches"": 11, ""last_touch_age"": 1, ""distance_from_price"": 115.67, ""distance_atr"": 0.7047}","{""low"": 64338.97, ""high"": 64513.73, ""mid"": 64426.35, ""kind"": ""resistance"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 54.0, ""reaction_count"": 8, ""wick_rejections"": 15, ""volume_touches"": 17, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_150500,2026-07-11T00:05:00.672704+09:00,63892.2,short,range,,short,invalid,51.0,8.0,83.2,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:long_flush_exhaustion"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""required_risk_flags_missing""]",blocked,blocked,"[""require_execution_for_high_wait"", ""setup_status_not_watch_or_ready""]",normal,ok,"breakout_follow_candidate,downside_breakdown_follow_watch,short_at_major_support_wait_only",Critical_zone_warning,"cvd_bullish_divergence,long_flush_exhaustion,orderbook_bid_heavy,sweep_incomplete,upper_liquidity_close,failed_breakout_down_reversal,long_into_major_resistance,short_into_major_support,support_to_resistance_retest_confirmed,major_resistance_rejection,support_to_resistance_flip,trend_flip_early_down",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,down_reversal,"{""low"": 63862.53, ""high"": 63968.47, ""mid"": 63915.5, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 46.0, ""reaction_count"": 11, ""wick_rejections"": 10, ""volume_touches"": 18, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63876.03, ""high"": 64074.97, ""mid"": 63975.5, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h""], ""confluence_count"": 2, ""strength"": 191.0, ""reaction_count"": 36, ""wick_rejections"": 64, ""volume_touches"": 54, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_170500,2026-07-11T02:05:00.990693+09:00,64118.9,long,range,,long,invalid,35.0,7.0,100,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""blocking_risk_flag:orderbook_ask_heavy"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""wait_above_lite_max""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait"", ""setup_status_not_watch_or_ready"", ""wait_shadow_extreme""]",normal,ok,"downside_breakdown_follow_watch,long_at_major_resistance_wait_only,long_invalidated_by_down_break,long_invalidation_watch",Critical_zone_warning,"ask_wall_close,cvd_bearish_divergence,lower_liquidity_close,orderbook_ask_heavy,sweep_incomplete,long_into_major_resistance,short_into_major_support,support_to_resistance_retest_confirmed,major_support_rejection,support_to_resistance_flip,trend_flip_early_down,failed_breakout_up_reversal",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,up_reversal,"{""low"": 64018.59, ""high"": 64180.11, ""mid"": 64099.35, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 66.25, ""reaction_count"": 13, ""wick_rejections"": 21, ""volume_touches"": 18, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 64096.19, ""high"": 64280.21, ""mid"": 64188.2, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""1h"", ""4h""], ""confluence_count"": 3, ""strength"": 179.5, ""reaction_count"": 33, ""wick_rejections"": 61, ""volume_touches"": 43, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_190500,2026-07-11T04:05:00.827245+09:00,63792.0,long,range,,long,invalid,50.0,10.0,96.0,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""blocking_risk_flag:long_flush_exhaustion"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""wait_above_lite_max""]",blocked,blocked,"[""require_execution_for_high_wait+suppress_long_high_wait"", ""setup_status_not_watch_or_ready"", ""wait_shadow_extreme""]",normal,ok,"downside_breakdown_follow_watch,long_invalidated_by_down_break,long_invalidation_watch",Critical_zone_warning,"ask_wall_close,long_flush_exhaustion,lower_liquidity_close,sweep_incomplete,short_into_major_support,support_to_resistance_retest_confirmed,major_support_rejection,support_to_resistance_flip,trend_flip_early_down,failed_breakout_up_reversal",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,up_reversal,"{""low"": 63727.15, ""high"": 63872.45, ""mid"": 63799.8, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""1h"", ""15m""], ""confluence_count"": 2, ""strength"": 410.5, ""reaction_count"": 98, ""wick_rejections"": 87, ""volume_touches"": 165, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63935.75, ""high"": 64066.25, ""mid"": 64001.0, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h""], ""confluence_count"": 2, ""strength"": 193.1, ""reaction_count"": 35, ""wick_rejections"": 70, ""volume_touches"": 49, ""last_touch_age"": 0, ""distance_from_price"": 143.75, ""distance_atr"": 0.8121}"
20260710_200500,2026-07-11T05:05:00.823646+09:00,63907.2,short,range,,short,invalid,39.0,8.0,83.2,NO_TRADE_CANDIDATE,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""prelabel_not_sweep_wait"", ""primary_setup_not_watch"", ""required_risk_flags_missing""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait"", ""setup_status_not_watch_or_ready""]",normal,ok,"breakout_follow_candidate,downside_breakdown_follow_watch,short_at_major_support_wait_only",Critical_zone_warning,"bid_wall_close,orderbook_bid_heavy,short_cover_risk,sweep_incomplete,upper_liquidity_close,trend_flip_confirmed_down,long_into_major_resistance,short_into_major_support,support_to_resistance_retest_confirmed,support_to_resistance_flip",1.3,1.3,confirmed_down,resistance,support_to_resistance_confirmed,,"{""low"": 63868.79, ""high"": 63957.71, ""mid"": 63913.25, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 96.5, ""reaction_count"": 21, ""wick_rejections"": 26, ""volume_touches"": 34, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63937.79, ""high"": 64064.21, ""mid"": 64001.0, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h""], ""confluence_count"": 2, ""strength"": 197.75, ""reaction_count"": 38, ""wick_rejections"": 70, ""volume_touches"": 49, ""last_touch_age"": 0, ""distance_from_price"": 30.59, ""distance_atr"": 0.1812}"
20260710_210500,2026-07-11T06:05:00.688162+09:00,63820.0,long,range,,long,watch,32.0,12.0,92.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""blocking_risk_flag:ask_wall_close"", ""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""wait_above_lite_max""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait"", ""wait_shadow_extreme""]",normal,ok,"downside_breakdown_follow_watch,long_at_major_resistance_wait_only,long_invalidated_by_down_break,long_invalidation_watch",Critical_zone_warning,"ask_wall_close,lower_liquidity_close,sweep_incomplete,long_into_major_resistance,short_into_major_support,support_to_resistance_retest_confirmed,support_to_resistance_flip,trend_flip_early_down,long_reversal_risk",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,,"{""low"": 63679.73, ""high"": 63843.57, ""mid"": 63761.65, ""kind"": ""support"", ""source"": ""1h"", ""sources"": [""15m"", ""1h""], ""confluence_count"": 2, ""strength"": 354.69, ""reaction_count"": 80, ""wick_rejections"": 77, ""volume_touches"": 148, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 63939.13, ""high"": 64070.77, ""mid"": 64004.95, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h""], ""confluence_count"": 2, ""strength"": 194.0, ""reaction_count"": 37, ""wick_rejections"": 69, ""volume_touches"": 48, ""last_touch_age"": 0, ""distance_from_price"": 119.13, ""distance_atr"": 0.7288}"
20260710_220500,2026-07-11T07:05:00.437933+09:00,63987.7,long,range,,long,watch,29.0,17.0,84.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait""]",normal,ok,"downside_breakdown_follow_watch,long_at_major_resistance_wait_only,long_invalidated_by_down_break,long_invalidation_watch",Critical_zone_warning,"lower_liquidity_close,short_cover_risk,sweep_incomplete,long_into_major_resistance,short_into_major_support,support_to_resistance_retest_confirmed,major_support_rejection,support_to_resistance_flip,trend_flip_early_down,long_reversal_risk",1.3,1.3,early_down,resistance,support_to_resistance_confirmed,,"{""low"": 63874.32, ""high"": 63952.18, ""mid"": 63913.25, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 92.67, ""reaction_count"": 19, ""wick_rejections"": 26, ""volume_touches"": 33, ""last_touch_age"": 2, ""distance_from_price"": 35.52, ""distance_atr"": 0.2421}","{""low"": 63943.32, ""high"": 64066.58, ""mid"": 64004.95, ""kind"": ""resistance"", ""source"": ""4h"", ""sources"": [""15m"", ""4h""], ""confluence_count"": 2, ""strength"": 196.25, ""reaction_count"": 40, ""wick_rejections"": 67, ""volume_touches"": 48, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
20260710_230500,2026-07-11T08:05:00.098010+09:00,64089.8,long,range,,long,watch,29.0,12.0,92.8,SWEEP_WAIT,blocked,"[""execution_shadow_too_low"", ""no_trade_flags_present"", ""phase1_inactive"", ""setup_not_ready"", ""wait_pressure_too_high""]",blocked,blocked,"[""direction_below_lite_min"", ""execution_below_lite_min"", ""not_confidence_watch_learning"", ""wait_above_lite_max""]",blocked,blocked,"[""direction_shadow_too_low"", ""require_execution_for_high_wait+suppress_long_high_wait"", ""wait_shadow_extreme""]",normal,ok,"breakout_follow_candidate,long_at_major_resistance_wait_only,upside_breakout_follow_watch",Critical_zone_warning,"cvd_bearish_divergence,lower_liquidity_close,sweep_incomplete,resistance_to_support_retest_confirmed,resistance_to_support_flip,long_into_major_resistance,failed_breakout_down_reversal,short_into_major_support,major_resistance_rejection,trend_flip_early_down,long_reversal_risk",1.3,1.3,early_down,support,resistance_to_support_confirmed,down_reversal,"{""low"": 64037.74, ""high"": 64160.96, ""mid"": 64099.35, ""kind"": ""support"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 60.25, ""reaction_count"": 13, ""wick_rejections"": 18, ""volume_touches"": 15, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}","{""low"": 64045.84, ""high"": 64111.16, ""mid"": 64078.5, ""kind"": ""resistance"", ""source"": ""15m"", ""sources"": [""15m""], ""confluence_count"": 1, ""strength"": 38.75, ""reaction_count"": 7, ""wick_rejections"": 15, ""volume_touches"": 8, ""last_touch_age"": 0, ""distance_from_price"": 0.0, ""distance_atr"": 0.0}"
